"""c""",(cfs),(fps),(ft),(ft/ft),(in),0.003042372881355911,0.5082000000000001,1180,20,32.108971468560014,4.5276000000000005,4.980360000000001,424.23,427.7,8,"8 mhd-r 1.1c=0.462/9.8 (t5613, upper half)",9.8,area,b/p,base,base ca,board,col_1,col_10,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_11,col_110,col_111,col_112,col_113,col_114,col_115,col_116,col_117,col_118,col_119,col_12,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128,col_129,col_130,col_131,col_132,col_14,col_15,col_16,col_17,col_18,col_2,col_23,col_3,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_4,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_5,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_6,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_7,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_8,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_9,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,delta fb,description,dia,dist.,dn strm,egl elev.,elev,f/s,freebrd,hgl,hgl elev.,hl,i,inlet,jct,jct area,jct.,keystroke,length,location,loss,losses,macro or dialog box,mca,mod.,modules,name,q,r/g,slope,soffit,soffit elev.,source_row,source_sheet,stream jct,t/c,t/p,t/t,t56013,tc,type,userforms,vel,worksheet formulas
,1.6965396138219357,0.9600427885702605,0.014311834718723009,0.00026084863889872445,18,,,,,,,,,,,,,,,,,4.611371955224229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.4029398794945,412.5,,,,407.38862804477577,,,,,,,,,,0.0725159216138454,0,,,,,,,,,,406.06,147,HYDRAULICS,32,,,,,, ,,,
,1.2652976472653001,0.7160103258157486,0.007960726501161095,0.00014509283493585224,18,,,,,,,,,,,,,,,,,5.173607856466617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.3443528700345,413.01,,,,407.3363921435334,,,,,,,,,,0.013928912153841816,0,,,,,,,,,,406.06,150,HYDRAULICS,33,,,,,, ,,,
,2.4392117065135954,1.3803082401118159,0.02958464033727606,0.0005392120099172952,18,,,,,,,,,,,,,,,,,4.311913301748518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.6176713385887,410.4,,,,405.58808669825146,,,,,,,,,,0.02156848039669181,0,,,,,,,,,,403.83,153,HYDRAULICS,36,,,,,, ,,,
,1.810362051623046,1.024452961900827,0.016296643961915793,0.00029702393016890196,18,,,,,,,,,,,,,,,,,4.162757680693801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.1235389632681,409.77,,,,405.1072423193062,,,,,,,,,,0.046335733106348705,0,,,,,,,,,,403.67,156,HYDRAULICS,38,,,,,, ,,,
, , ,0.1016109657698767, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,160,HYDRAULICS, ,,,,,, ,,,
,2.8622791851047085,1.6197148997565054,0.0407372105045532,0.0007424796416033279,18,,,,,,,,,,,,,,,,,3.9904996673114397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.34023754319315,409.79,,,,405.2995003326886,,,,,,,,,,0.40444099231750535,0.0101843026261383,,,,,,,,,,401.5,161,HYDRAULICS,40,,,,,,ANGLE POINT,,,
, , ,0.0407372105045532, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,162,HYDRAULICS, ,,,,,, ,,,
,4.518129366224517,1.4381618812784942,0.0321166086453804,0.00039887604992822144,24,,,,,,,,,,,,,,,,,3.342528256533683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.1895883521117,407,,,,403.1574717434663,,,,,,,,,,0.18747174346626408,0,,,,,,,,,,402.97,164,HYDRAULICS,50,,,,,, ,,,
, , ,0.2105181290124319, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,168,HYDRAULICS, ,,,,,, ,,,
, , ,0.12597589775778678, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,170,HYDRAULICS, ,,,,,, ,,,
,4.911793380289279,2.7794999746989664,0.11996304517626637,0.0021864560112225336,18,,,,,,,,,,,,,,,,,4.312454534997869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.9375085101784,410.63,,,,405.8175454650021,,,,,,,,,,1.71181983552266,0.07197782710575981,,,,,,,,,,403.26,171,HYDRAULICS,46,,,,,,RIGHT ANGLE JCT,,,
, , ,0.11996304517626637, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,172,HYDRAULICS, ,,,,,, ,,,
, , ,0.10686663700148522, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,174,HYDRAULICS, ,,,,,, ,,,
,3.2972810919756568,1.865875048510685,0.054060399016378116,0.0009853091360324487,18,,,,,,,,,,,,,,,,,5.508436023892159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0656243751242,413.02,,,,407.0115639761078,,,,,,,,,,0.4915639761078666,0.04324831921310249,,,,,,,,,,406.52,175,HYDRAULICS,44,,,,,,RIGHT ANGLE,,,
, , ,0.054060399016378116, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,177,HYDRAULICS, ,,,,,, ,,,
,2.0194452474803106,1.1427695710496057,0.020278296467653723,0.00036959384570395964,18,,,,,,,,,,,,,,,,,6.694073329444905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.81620496702277,414.99,,,,407.7959266705551,,,,,,,,,,0.1759266705550848,0,,,,,,,,,,407.62,178,HYDRAULICS,43,,,,,, ,,,
,9.080728067406667,2.8904787584054836,0.12973396665828113,0.0016112464654520146,24,,,,,,,,,,,,,,,,,3.881487841486205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.2482461251721,408.5,,,,404.1185121585138,,,,,,,,,,0.022557450516328206,0,,,,,,,,,,403.26,181,HYDRAULICS,47,,,,,, ,,,
,4.518129366224517,1.4381618812784942,0.0321166086453804,0.00039887604992822144,24,,,,,,,,,,,,,,,,,3.342528256533683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.1895883521117,407,,,,403.1574717434663,,,,,,,,,,0.18747174346626408,0,,,,,,,,,,402.97,184,HYDRAULICS,50,,,,,, ,,,
,4.984824247675709,1.5867151284936685,0.039094175450165816,0.00048553477270726626,24,,,,,,,,,,,,,,,,,3.691658959766926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.9974352156832,406.15,,,,401.95834104023305,,,,,,,,,,0.06506165954277368,0,,,,,,,,,,401.76,187,HYDRAULICS,52,,,,,, ,,,
,2.836859648357961,1.6053304181070995,0.0400168594922347,0.0007293504667081775,18,,,,,,,,,,,,,,,,,3.2096571500920845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.4903597094002,405.16,,,,401.45034284990794,,,,,,,,,,0.5203428499079271,0.02000842974611735,,,,,,,,,,400.93,190,HYDRAULICS,55,,,,,,RIGHT ANGLE,,,
, , ,0.0400168594922347, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,191,HYDRAULICS, ,,,,,, ,,,
,11.53086217922883,2.3490424607545366,0.08568323730477839,0.0007902978432782613,30,,,,,,,,,,,,,,,,,5.709295665851869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.69638757145293,404.82,,,,398.6107043341481,,,,,,,,,,0.17070433414810443,0,,,,,,,,,,398.44,193,HYDRAULICS,61,,,,,, ,,,
, , ,0.22431933896030093, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,198,HYDRAULICS, ,,,,,, ,,,
,3.853213375864794,2.1804676319864154,0.07382669400839201,0.0013455712020827443,18,,,,,,,,,,,,,,,,,4.027585224815198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.1062414691932,399.56,,,,395.0324147751848,,,,,,,,,,0.5240101221581495,0.036913347004196004,,,,,,,,,, ,199,HYDRAULICS,65.2,,,,,,RIGHT ANGLE,,,
, , ,0.07382669400839201, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,200,HYDRAULICS, ,,,,,, ,,,
,3.491471057565517,0.7112749798962092,0.007855777904135913,7.24576303393873e-05,30,,,,,,,,,,,,,,,,,6.9932117834003975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.05464399450375,399.54,,,,392.0467882165996,,,,,,,,,,0.0021012712798422315,0,,,,,,,,,,391.68,202,HYDRAULICS,68.05,,,,,, ,,,
,3.491471057565517,1.9757638330450256,0.06061557024796229,0.0011047842087336362,18,,,,,,,,,,,,,,,,,5.064000950129412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.4866146201186,397.99,,,,392.4259990498706,,,,,,,,,,0.4319706256148518,0,,,,,,,,,, ,204,HYDRAULICS,68,,,,,, ,,,
,1.562392055985059,0.8841309769884045,0.012138005970038362,0.0002212282630742682,18,,,,,,,,,,,,,,,,,6.986066195792773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.07607181017727,399.55,,,,392.06393380420724,,,,,,,,,,0.019246858887461332,0,,,,,,,,,,391.68,207,HYDRAULICS,68.1,,,,,, ,,,
,5.382698584724856,1.0965517870587942,0.018671208411519178,0.00017221356479022338,30,,,,,,,,,,,,,,,,,6.695886040344874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.6327851680667,397.81,,,,390.6141139596551,,,,,,,,,,0.15468385288870815,0.009335604205759589,,,,,,,,,,389.08,210,HYDRAULICS,70.4,,,,,,RIGHT ANGLE,,,
, , ,0.018671208411519178, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,211,HYDRAULICS, ,,,,,, ,,,
, , ,0.1304176858595275, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,213,HYDRAULICS, ,,,,,, ,,,
,2.786355613218371,1.5767510472899138,0.03860471840263726,0.0007036126707935444,18,,,,,,,,,,,,,,,,,7.316505218812722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.2920994995899,399.07,,,,391.25349478118727,,,,,,,,,,0.3230636351936795,0.028953538801977943,,,,,,,,,,389.25,214,HYDRAULICS,70.2,,,,,,SIDE BRANCH JCT,,,
, , ,0.03860471840263726, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,215,HYDRAULICS, ,,,,,, ,,,
,2.186451451333895,1.237275529148004,0.02377097414640486,0.00043325166711677437,18,,,,,,,,,,,,,,,,,6.58044214286781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.3133288312786,398.37,,,,391.2895578571322,,,,,,,,,,0.021229331688721945,0,,,,,,,,,,390.47,216,HYDRAULICS,70,,,,,, ,,,
,0.730830974256652,0.41356476487941146,0.002655835632760293,4.840547166450708e-05,18,,,,,,,,,,,,,,,,,5.771165674539986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.3014901610928,397.57,,,,391.29883432546,,,,,,,,,,0.009390661502914373,0,,,,,,,,,,390.47,219,HYDRAULICS,70.1,,,,,, ,,,
, , ,0.17168943909379217, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,223,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.17168943909379217, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,224,HYDRAULICS, ,,,,,,ANGLE POINT,,,
,5.116655863787573,2.8954281548185343,0.13017863664155063,0.002372646194496435,18,,,,,,,,,,,,,,,,,6.196874094958844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.43330454168273,395,,,,388.30312590504116,,,,,,,,,,0.19253982526102037,0.09763397748116298,,,,,,,,,,386.32,226,HYDRAULICS,71.7,,,,,,SIDE BRANCH JCT,,,
, , ,0.13017863664155063, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,227,HYDRAULICS, ,,,,,, ,,,
,2.858175200173302,1.617392524784711,0.04062047483275561,0.0007403520079562252,18,,,,,,,,,,,,,,,,,4.279808337180214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.9708121376525,393.71,,,,388.93019166281977,,,,,,,,,,0.5375075959697442,0.07108583095732232,,,,,,,,,,386.38,228,HYDRAULICS,71.4,,,,,,ANGLE POINT,,,
, , ,0.04062047483275561, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,229,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.04062047483275561, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,230,HYDRAULICS, ,,,,,,RIGHT ANGLE,,,
, , ,0.04062047483275561, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,231,HYDRAULICS, ,,,,,,SIDE BRANCH JCT,,,
, , ,0.04062047483275561, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,232,HYDRAULICS, ,,,,,, ,,,
,1.0422228698709426,0.5897761196677942,0.005401178126248451,9.844230249796944e-05,18,,,,,,,,,,,,,,,,,4.255647003539366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.9997541745869,393.75,,,,388.99435299646063,,,,,,,,,,0.028942036934403014,0,,,,,,,,,, ,233,HYDRAULICS,71.3,,,,,, ,,,
,1.960795626493298,1.109580752337548,0.01911753798071365,0.0003484377691170526,18,,,,,,,,,,,,,,,,,3.5289543822100313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0601631557707,393.07,,,,389.04104561778996,,,,,,,,,,0.08935101811816186,0.009558768990356825,,,,,,,,,, ,236,HYDRAULICS,71.2,,,,,,ANGLE POINT,,,
, , ,0.01911753798071365, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,237,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.01911753798071365, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,238,HYDRAULICS, ,,,,,, ,,,
,2.6936758167473656,1.524305133546878,0.036079287890642325,0.0006575839732412038,18,,,,,,,,,,,,,,,,,6.127454150436847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.4786251374538,395.07,,,,388.44254584956315,,,,,,,,,,0.04532059577106873,0.021647572734385393,,,,,,,,,,386.38,239,HYDRAULICS,71.6,,,,,,RIGHT ANGLE JCT,,,
, , ,0.036079287890642325, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,240,HYDRAULICS, ,,,,,, ,,,
,2.5484654560499944,1.44213307079195,0.03229422040173632,0.000588597031872373,18,,,,,,,,,,,,,,,,,8.472267084276837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.8300271361249,397.77,,,,388.79773291572315,,,,,,,,,,0.35140199867109745,0.056514885703038566,,,,,,,,,,388.27,242,HYDRAULICS,71.5,,,,,,RIGHT ANGLE,,,
, , ,0.03229422040173632, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,243,HYDRAULICS, ,,,,,,ANGLE POINT,,,
